domain,resolution,operator,image_index,repeat,height,width,megapixels,kernel_ms,combined_ms
WBC,512,Sum Modified Laplacian,1,5,512,512,0.262144,0.758933,1.085408
WBC,512,Sum Modified Laplacian,1,6,512,512,0.262144,1.03792,1.073518
WBC,512,Sum Modified Laplacian,2,0,512,512,0.262144,0.735742,1.102767
WBC,512,Sum Modified Laplacian,2,1,512,512,0.262144,0.851827,1.153091
WBC,512,Sum Modified Laplacian,2,2,512,512,0.262144,0.856517,1.101155
WBC,512,Sum Modified Laplacian,2,3,512,512,0.262144,0.841326,1.01935
WBC,512,Sum Modified Laplacian,2,4,512,512,0.262144,0.772825,1.250296
WBC,512,Sum Modified Laplacian,2,5,512,512,0.262144,1.04164,1.118625
WBC,512,Sum Modified Laplacian,2,6,512,512,0.262144,1.323709,1.193621
TBI,1024,Intensity Range Index,0,0,768,1024,0.786432,0.614807,17.23035
TBI,1024,Intensity Range Index,0,1,768,1024,0.786432,0.683839,19.549931
TBI,1024,Intensity Range Index,0,2,768,1024,0.786432,0.955052,39.590501
TBI,1024,Intensity Range Index,0,3,768,1024,0.786432,0.777772,17.530775
TBI,1024,Intensity Range Index,0,4,768,1024,0.786432,0.72222,17.702056
TBI,1024,Intensity Range Index,0,5,768,1024,0.786432,0.710464,17.196368
TBI,1024,Intensity Range Index,0,6,768,1024,0.786432,0.724831,16.995882
TBI,1024,Intensity Range Index,1,0,768,1024,0.786432,0.666342,16.993998
TBI,1024,Intensity Range Index,1,1,768,1024,0.786432,0.721978,17.602314
TBI,1024,Intensity Range Index,1,2,768,1024,0.786432,0.685275,16.61987
TBI,1024,Intensity Range Index,1,3,768,1024,0.786432,0.866708,16.813009
TBI,1024,Intensity Range Index,1,4,768,1024,0.786432,0.696036,16.801405
TBI,1024,Intensity Range Index,1,5,768,1024,0.786432,0.713944,16.500159
TBI,1024,Intensity Range Index,1,6,768,1024,0.786432,0.790445,16.574924
TBI,1024,Intensity Range Index,2,0,768,1024,0.786432,0.617508,17.459434
TBI,1024,Intensity Range Index,2,1,768,1024,0.786432,0.779818,16.90682
TBI,1024,Intensity Range Index,2,2,768,1024,0.786432,0.722386,16.753497
TBI,1024,Intensity Range Index,2,3,768,1024,0.786432,0.856227,17.054953
TBI,1024,Intensity Range Index,2,4,768,1024,0.786432,0.699149,17.097085
TBI,1024,Intensity Range Index,2,5,768,1024,0.786432,0.71375,17.13626
TBI,1024,Intensity Range Index,2,6,768,1024,0.786432,0.702074,17.457864
PBS,128,Wavelet Detail Energy (db1),0,0,108,128,0.013824,0.137743,13.192709
PBS,128,Wavelet Detail Energy (db1),0,1,108,128,0.013824,0.16974,9.168081
PBS,128,Wavelet Detail Energy (db1),0,2,108,128,0.013824,0.137411,8.337622
PBS,128,Wavelet Detail Energy (db1),0,3,108,128,0.013824,0.137873,8.659479
PBS,128,Wavelet Detail Energy (db1),0,4,108,128,0.013824,0.209928,8.324384
PBS,128,Wavelet Detail Energy (db1),0,5,108,128,0.013824,0.134023,8.210125
PBS,128,Wavelet Detail Energy (db1),0,6,108,128,0.013824,0.126715,7.717299
PBS,128,Wavelet Detail Energy (db1),1,0,108,128,0.013824,0.142567,8.919473
PBS,128,Wavelet Detail Energy (db1),1,1,108,128,0.013824,0.142368,8.453389
PBS,128,Wavelet Detail Energy (db1),1,2,108,128,0.013824,0.134017,8.301341
PBS,128,Wavelet Detail Energy (db1),1,3,108,128,0.013824,0.133963,8.280078
PBS,128,Wavelet Detail Energy (db1),1,4,108,128,0.013824,0.127129,8.378026
PBS,128,Wavelet Detail Energy (db1),1,5,108,128,0.013824,0.170816,7.649937
PBS,128,Wavelet Detail Energy (db1),1,6,108,128,0.013824,0.148513,8.341751
PBS,128,Wavelet Detail Energy (db1),2,0,108,128,0.013824,0.118585,8.270741
PBS,128,Wavelet Detail Energy (db1),2,1,108,128,0.013824,0.12939,8.31777
PBS,128,Wavelet Detail Energy (db1),2,2,108,128,0.013824,0.151718,8.361665
PBS,128,Wavelet Detail Energy (db1),2,3,108,128,0.013824,0.137687,8.225858
PBS,128,Wavelet Detail Energy (db1),2,4,108,128,0.013824,0.1271,8.559604
PBS,128,Wavelet Detail Energy (db1),2,5,108,128,0.013824,0.127069,8.213114
PBS,128,Wavelet Detail Energy (db1),2,6,108,128,0.013824,0.136873,8.876562
TBI,1024,Squared Gradient,0,0,768,1024,0.786432,2.19365,14.912286
TBI,1024,Squared Gradient,0,1,768,1024,0.786432,2.041215,18.839394
TBI,1024,Squared Gradient,0,2,768,1024,0.786432,2.067924,18.296705
TBI,1024,Squared Gradient,0,3,768,1024,0.786432,1.935213,18.793277
TBI,1024,Squared Gradient,0,4,768,1024,0.786432,2.294798,19.044785
TBI,1024,Squared Gradient,0,5,768,1024,0.786432,2.056416,20.42665
TBI,1024,Squared Gradient,0,6,768,1024,0.786432,2.643994,18.449912
TBI,1024,Squared Gradient,1,0,768,1024,0.786432,1.710646,19.042264
TBI,1024,Squared Gradient,1,1,768,1024,0.786432,2.049159,19.140391
TBI,1024,Squared Gradient,1,2,768,1024,0.786432,2.141406,18.07074
TBI,1024,Squared Gradient,1,3,768,1024,0.786432,2.042273,18.540252
TBI,1024,Squared Gradient,1,4,768,1024,0.786432,1.873793,18.780019
TBI,1024,Squared Gradient,1,5,768,1024,0.786432,2.101462,20.113345
TBI,1024,Squared Gradient,1,6,768,1024,0.786432,2.05745,19.866065
TBI,1024,Squared Gradient,2,0,768,1024,0.786432,2.021944,18.467463
TBI,1024,Squared Gradient,2,1,768,1024,0.786432,2.044241,20.343384
TBI,1024,Squared Gradient,2,2,768,1024,0.786432,2.174866,18.940174
TBI,1024,Squared Gradient,2,3,768,1024,0.786432,2.063358,19.145153
TBI,1024,Squared Gradient,2,4,768,1024,0.786432,2.114195,19.566947
TBI,1024,Squared Gradient,2,5,768,1024,0.786432,2.033348,19.413156
TBI,1024,Squared Gradient,2,6,768,1024,0.786432,2.368735,18.655601
BMA,native,Image Power,0,0,2160,2560,5.5296,19.6208,39.5923
BMA,native,Image Power,0,1,2160,2560,5.5296,23.45138,24.351867
BMA,native,Image Power,0,2,2160,2560,5.5296,15.474298,29.222006
BMA,native,Image Power,0,3,2160,2560,5.5296,17.793924,21.424428
BMA,native,Image Power,0,4,2160,2560,5.5296,14.460482,24.545417
BMA,native,Image Power,0,5,2160,2560,5.5296,18.362716,20.799256
BMA,native,Image Power,0,6,2160,2560,5.5296,14.211571,24.304418
BMA,native,Image Power,1,0,2160,2560,5.5296,17.511363,21.566539
BMA,native,Image Power,1,1,2160,2560,5.5296,15.003866,24.321719
BMA,native,Image Power,1,2,2160,2560,5.5296,17.888412,21.839824
BMA,native,Image Power,1,3,2160,2560,5.5296,13.74641,24.081667
BMA,native,Image Power,1,4,2160,2560,5.5296,17.629728,23.096992
BMA,native,Image Power,1,5,2160,2560,5.5296,14.514093,25.447662
BMA,native,Image Power,1,6,2160,2560,5.5296,18.218892,20.837941
BMA,native,Image Power,2,0,2160,2560,5.5296,14.202059,26.325403
BMA,native,Image Power,2,1,2160,2560,5.5296,18.153972,20.626933
BMA,native,Image Power,2,2,2160,2560,5.5296,13.957237,25.986974
BMA,native,Image Power,2,3,2160,2560,5.5296,17.672982,20.969986
BMA,native,Image Power,2,4,2160,2560,5.5296,13.71359,27.149077
BMA,native,Image Power,2,5,2160,2560,5.5296,19.230245,21.60774
BMA,native,Image Power,2,6,2160,2560,5.5296,14.341548,27.083178
TBI,128,Brenner Gradient,0,0,96,128,0.012288,0.019307,14.314513
TBI,128,Brenner Gradient,0,1,96,128,0.012288,0.02562,11.841862
TBI,128,Brenner Gradient,0,2,96,128,0.012288,0.024699,16.067279
TBI,128,Brenner Gradient,0,3,96,128,0.012288,0.022618,15.826111
TBI,128,Brenner Gradient,0,4,96,128,0.012288,0.021199,26.774221
TBI,128,Brenner Gradient,0,5,96,128,0.012288,0.022625,15.446084
TBI,128,Brenner Gradient,0,6,96,128,0.012288,0.020245,15.556834
TBI,128,Brenner Gradient,1,0,96,128,0.012288,0.016148,15.55504
TBI,128,Brenner Gradient,1,1,96,128,0.012288,0.025289,15.635798
TBI,128,Brenner Gradient,1,2,96,128,0.012288,0.022062,15.831173
TBI,128,Brenner Gradient,1,3,96,128,0.012288,0.027467,15.395095
TBI,128,Brenner Gradient,1,4,96,128,0.012288,0.020337,15.613589
TBI,128,Brenner Gradient,1,5,96,128,0.012288,0.019694,15.772671
TBI,128,Brenner Gradient,1,6,96,128,0.012288,0.025574,15.598541
TBI,128,Brenner Gradient,2,0,96,128,0.012288,0.018314,15.474982
TBI,128,Brenner Gradient,2,1,96,128,0.012288,0.022197,15.797118
TBI,128,Brenner Gradient,2,2,96,128,0.012288,0.025004,15.785245
TBI,128,Brenner Gradient,2,3,96,128,0.012288,0.019872,15.745939
TBI,128,Brenner Gradient,2,4,96,128,0.012288,0.020815,15.71245
TBI,128,Brenner Gradient,2,5,96,128,0.012288,0.024623,16.044913
TBI,128,Brenner Gradient,2,6,96,128,0.012288,0.021394,15.417165
WBC,native,Wavelet W1,0,0,200,200,0.04,0.2538,0.34654
WBC,native,Wavelet W1,0,1,200,200,0.04,0.257774,0.30643
WBC,native,Wavelet W1,0,2,200,200,0.04,0.38304,0.415405
WBC,native,Wavelet W1,0,3,200,200,0.04,0.334722,0.319091
WBC,native,Wavelet W1,0,4,200,200,0.04,0.249425,0.294724
WBC,native,Wavelet W1,0,5,200,200,0.04,0.285769,0.330313
WBC,native,Wavelet W1,0,6,200,200,0.04,0.25099,0.297127
WBC,native,Wavelet W1,1,0,200,200,0.04,0.236463,0.318232
WBC,native,Wavelet W1,1,1,200,200,0.04,0.272515,0.321145
WBC,native,Wavelet W1,1,2,200,200,0.04,0.250272,0.288871
WBC,native,Wavelet W1,1,3,200,200,0.04,0.239348,0.30354
WBC,native,Wavelet W1,1,4,200,200,0.04,0.259216,0.289322
WBC,native,Wavelet W1,1,5,200,200,0.04,0.240057,0.283116
WBC,native,Wavelet W1,1,6,200,200,0.04,0.2376,0.280319
WBC,native,Wavelet W1,2,0,200,200,0.04,0.261042,0.31397
WBC,native,Wavelet W1,2,1,200,200,0.04,0.266979,0.295945
WBC,native,Wavelet W1,2,2,200,200,0.04,0.24249,0.32694
WBC,native,Wavelet W1,2,3,200,200,0.04,0.259565,0.290213
WBC,native,Wavelet W1,2,4,200,200,0.04,0.238328,0.282894
WBC,native,Wavelet W1,2,5,200,200,0.04,0.237514,0.281597
WBC,native,Wavelet W1,2,6,200,200,0.04,0.267644,0.311502
WBC,512,Wavelet W3,0,0,512,512,0.262144,2.668898,3.030529
WBC,512,Wavelet W3,0,1,512,512,0.262144,2.707603,3.103488
WBC,512,Wavelet W3,0,2,512,512,0.262144,2.852572,3.041448
WBC,512,Wavelet W3,0,3,512,512,0.262144,3.029403,3.789967
WBC,512,Wavelet W3,0,4,512,512,0.262144,2.882428,3.225292
WBC,512,Wavelet W3,0,5,512,512,0.262144,2.779689,3.196513
WBC,512,Wavelet W3,0,6,512,512,0.262144,2.845887,2.968451
WBC,512,Wavelet W3,1,0,512,512,0.262144,2.668377,3.021201
WBC,512,Wavelet W3,1,1,512,512,0.262144,2.714254,2.985751
WBC,512,Wavelet W3,1,2,512,512,0.262144,2.697367,2.97196
WBC,512,Wavelet W3,1,3,512,512,0.262144,2.693528,3.244083
WBC,512,Wavelet W3,1,4,512,512,0.262144,2.706083,2.928584
WBC,512,Wavelet W3,1,5,512,512,0.262144,2.927081,4.359761
WBC,512,Wavelet W3,1,6,512,512,0.262144,3.27006,2.952879
WBC,512,Wavelet W3,2,0,512,512,0.262144,2.698549,2.959707
WBC,512,Wavelet W3,2,1,512,512,0.262144,2.781366,2.943329
WBC,512,Wavelet W3,2,2,512,512,0.262144,2.658355,3.306655
WBC,512,Wavelet W3,2,3,512,512,0.262144,2.757819,3.071643
WBC,512,Wavelet W3,2,4,512,512,0.262144,2.785681,3.011453
WBC,512,Wavelet W3,2,5,512,512,0.262144,2.724929,2.93283
WBC,512,Wavelet W3,2,6,512,512,0.262144,3.057982,3.092562
BMA,128,Gradient Squared Energy,0,0,108,128,0.013824,0.036631,12.832843
BMA,128,Gradient Squared Energy,0,1,108,128,0.013824,0.040995,9.233393
BMA,128,Gradient Squared Energy,0,2,108,128,0.013824,0.040235,7.910096
BMA,128,Gradient Squared Energy,0,3,108,128,0.013824,0.040397,8.95165
BMA,128,Gradient Squared Energy,0,4,108,128,0.013824,0.041363,8.087026
BMA,128,Gradient Squared Energy,0,5,108,128,0.013824,0.040586,8.256862
BMA,128,Gradient Squared Energy,0,6,108,128,0.013824,0.048146,7.923352
BMA,128,Gradient Squared Energy,1,0,108,128,0.013824,0.035599,8.417352
BMA,128,Gradient Squared Energy,1,1,108,128,0.013824,0.053881,8.523475
BMA,128,Gradient Squared Energy,1,2,108,128,0.013824,0.039241,8.632075
BMA,128,Gradient Squared Energy,1,3,108,128,0.013824,0.04316,8.18293
BMA,128,Gradient Squared Energy,1,4,108,128,0.013824,0.042559,8.802808
BMA,128,Gradient Squared Energy,1,5,108,128,0.013824,0.046002,7.910284
BMA,128,Gradient Squared Energy,1,6,108,128,0.013824,0.05967,8.077508
BMA,128,Gradient Squared Energy,2,0,108,128,0.013824,0.044183,7.816818
BMA,128,Gradient Squared Energy,2,1,108,128,0.013824,0.040186,8.40425
BMA,128,Gradient Squared Energy,2,2,108,128,0.013824,0.039682,7.785142
BMA,128,Gradient Squared Energy,2,3,108,128,0.013824,0.03857,8.187233
BMA,128,Gradient Squared Energy,2,4,108,128,0.013824,0.039468,7.927074
BMA,128,Gradient Squared Energy,2,5,108,128,0.013824,0.040566,8.017685
BMA,128,Gradient Squared Energy,2,6,108,128,0.013824,0.03887,8.054452
TBF,512,Normalized Variance,0,0,432,512,0.221184,0.328744,7.310268
TBF,512,Normalized Variance,0,1,432,512,0.221184,0.431072,7.380386
TBF,512,Normalized Variance,0,2,432,512,0.221184,0.377807,7.13884
TBF,512,Normalized Variance,0,3,432,512,0.221184,0.498267,6.947913
TBF,512,Normalized Variance,0,4,432,512,0.221184,0.359651,6.797595
TBF,512,Normalized Variance,0,5,432,512,0.221184,0.362721,6.805524
TBF,512,Normalized Variance,0,6,432,512,0.221184,0.362884,6.890088
TBF,512,Normalized Variance,1,0,432,512,0.221184,0.339329,6.981352
TBF,512,Normalized Variance,1,1,432,512,0.221184,0.357364,6.838643
TBF,512,Normalized Variance,1,2,432,512,0.221184,0.378838,6.872015
TBF,512,Normalized Variance,1,3,432,512,0.221184,0.366944,7.318153
TBF,512,Normalized Variance,1,4,432,512,0.221184,0.415048,6.881625
TBF,512,Normalized Variance,1,5,432,512,0.221184,0.402364,7.185425
TBF,512,Normalized Variance,1,6,432,512,0.221184,0.381526,7.192977
TBF,512,Normalized Variance,2,0,432,512,0.221184,0.347164,7.378119
TBF,512,Normalized Variance,2,1,432,512,0.221184,0.385169,7.239649
TBF,512,Normalized Variance,2,2,432,512,0.221184,0.392035,6.952232
TBF,512,Normalized Variance,2,3,432,512,0.221184,0.399598,7.524286
TBF,512,Normalized Variance,2,4,432,512,0.221184,0.430484,7.375816
TBF,512,Normalized Variance,2,5,432,512,0.221184,0.367155,7.740564
TBF,512,Normalized Variance,2,6,432,512,0.221184,0.430417,7.452851
TBI,512,Wavelet W3,0,0,384,512,0.196608,2.083301,16.638566
TBI,512,Wavelet W3,0,1,384,512,0.196608,2.503093,19.205101
TBI,512,Wavelet W3,0,2,384,512,0.196608,2.220312,20.755474
TBI,512,Wavelet W3,0,3,384,512,0.196608,2.106994,18.611137
TBI,512,Wavelet W3,0,4,384,512,0.196608,2.090194,18.485214
TBI,512,Wavelet W3,0,5,384,512,0.196608,2.204819,18.763165
TBI,512,Wavelet W3,0,6,384,512,0.196608,2.103239,19.339534
TBI,512,Wavelet W3,1,0,384,512,0.196608,1.988804,20.130347
TBI,512,Wavelet W3,1,1,384,512,0.196608,2.04749,20.0968
TBI,512,Wavelet W3,1,2,384,512,0.196608,2.169543,18.476221
TBI,512,Wavelet W3,1,3,384,512,0.196608,2.173498,18.941668
TBI,512,Wavelet W3,1,4,384,512,0.196608,2.19301,19.085637
TBI,512,Wavelet W3,1,5,384,512,0.196608,2.077738,19.075947
TBI,512,Wavelet W3,1,6,384,512,0.196608,2.209362,18.576536
TBI,512,Wavelet W3,2,0,384,512,0.196608,2.046837,19.06885
TBI,512,Wavelet W3,2,1,384,512,0.196608,2.083857,20.026842
TBI,512,Wavelet W3,2,2,384,512,0.196608,2.091191,18.49994
TBI,512,Wavelet W3,2,3,384,512,0.196608,2.210465,19.029845
TBI,512,Wavelet W3,2,4,384,512,0.196608,2.123476,18.629849
TBI,512,Wavelet W3,2,5,384,512,0.196608,2.150912,18.587442
TBI,512,Wavelet W3,2,6,384,512,0.196608,2.213831,18.697111
PBS,native,Normalized Variance,0,0,2160,2560,5.5296,19.054729,33.30148
PBS,native,Normalized Variance,0,1,2160,2560,5.5296,18.38286,24.167653
PBS,native,Normalized Variance,0,2,2160,2560,5.5296,15.241159,31.271566
PBS,native,Normalized Variance,0,3,2160,2560,5.5296,18.202848,20.361874
PBS,native,Normalized Variance,0,4,2160,2560,5.5296,13.909942,25.007092
PBS,native,Normalized Variance,0,5,2160,2560,5.5296,18.029136,20.953012
PBS,native,Normalized Variance,0,6,2160,2560,5.5296,14.136931,24.430352
PBS,native,Normalized Variance,1,0,2160,2560,5.5296,18.933635,26.28115
PBS,native,Normalized Variance,1,1,2160,2560,5.5296,16.378572,27.010539
PBS,native,Normalized Variance,1,2,2160,2560,5.5296,19.970779,22.978763
PBS,native,Normalized Variance,1,3,2160,2560,5.5296,14.026962,27.961638
PBS,native,Normalized Variance,1,4,2160,2560,5.5296,19.932188,20.974645
PBS,native,Normalized Variance,1,5,2160,2560,5.5296,14.10588,26.140643
PBS,native,Normalized Variance,1,6,2160,2560,5.5296,18.796104,23.003795
PBS,native,Normalized Variance,2,0,2160,2560,5.5296,14.295635,25.301922
PBS,native,Normalized Variance,2,1,2160,2560,5.5296,18.810785,20.725182
PBS,native,Normalized Variance,2,2,2160,2560,5.5296,14.461416,28.641837
PBS,native,Normalized Variance,2,3,2160,2560,5.5296,31.614234,23.847724
PBS,native,Normalized Variance,2,4,2160,2560,5.5296,14.083641,25.670297
PBS,native,Normalized Variance,2,5,2160,2560,5.5296,18.656268,21.455013
PBS,native,Normalized Variance,2,6,2160,2560,5.5296,14.041187,25.414225
TBF,1024,Roberts Focus Measure,0,0,864,1024,0.884736,2.159967,11.917413
TBF,1024,Roberts Focus Measure,0,1,864,1024,0.884736,2.584038,14.732763
TBF,1024,Roberts Focus Measure,0,2,864,1024,0.884736,2.455581,10.423812
TBF,1024,Roberts Focus Measure,0,3,864,1024,0.884736,2.45812,10.399742
TBF,1024,Roberts Focus Measure,0,4,864,1024,0.884736,2.266926,10.306627
TBF,1024,Roberts Focus Measure,0,5,864,1024,0.884736,2.607336,11.204459
TBF,1024,Roberts Focus Measure,0,6,864,1024,0.884736,2.417289,11.047605
TBF,1024,Roberts Focus Measure,1,0,864,1024,0.884736,2.344319,10.725865
TBF,1024,Roberts Focus Measure,1,1,864,1024,0.884736,2.439024,10.700257
TBF,1024,Roberts Focus Measure,1,2,864,1024,0.884736,2.490262,10.460893
TBF,1024,Roberts Focus Measure,1,3,864,1024,0.884736,2.461305,10.446907
TBF,1024,Roberts Focus Measure,1,4,864,1024,0.884736,2.543558,10.74676
TBF,1024,Roberts Focus Measure,1,5,864,1024,0.884736,2.200848,10.651072
TBF,1024,Roberts Focus Measure,1,6,864,1024,0.884736,2.561299,10.252587
TBF,1024,Roberts Focus Measure,2,0,864,1024,0.884736,2.374198,10.335433
TBF,1024,Roberts Focus Measure,2,1,864,1024,0.884736,2.513136,10.837001
TBF,1024,Roberts Focus Measure,2,2,864,1024,0.884736,2.389862,10.438603
TBF,1024,Roberts Focus Measure,2,3,864,1024,0.884736,2.504242,10.893844
TBF,1024,Roberts Focus Measure,2,4,864,1024,0.884736,2.251525,10.493324
TBF,1024,Roberts Focus Measure,2,5,864,1024,0.884736,2.327987,10.32889
TBF,1024,Roberts Focus Measure,2,6,864,1024,0.884736,2.444099,10.64258
TBF,native,Wavelet W3,0,0,2160,2560,5.5296,144.424023,161.285974
TBF,native,Wavelet W3,0,1,2160,2560,5.5296,158.115668,164.698369
TBF,native,Wavelet W3,0,2,2160,2560,5.5296,151.346312,157.219861
TBF,native,Wavelet W3,0,3,2160,2560,5.5296,153.32739,152.789235
TBF,native,Wavelet W3,0,4,2160,2560,5.5296,151.75884,163.912859
TBF,native,Wavelet W3,0,5,2160,2560,5.5296,157.962092,161.174431
TBF,native,Wavelet W3,0,6,2160,2560,5.5296,151.730694,155.713316
TBF,native,Wavelet W3,1,0,2160,2560,5.5296,159.258327,161.397801
TBF,native,Wavelet W3,1,1,2160,2560,5.5296,150.339338,161.137906
TBF,native,Wavelet W3,1,2,2160,2560,5.5296,148.237753,158.11501
TBF,native,Wavelet W3,1,3,2160,2560,5.5296,167.641242,168.344846
TBF,native,Wavelet W3,1,4,2160,2560,5.5296,152.089718,150.976939
TBF,native,Wavelet W3,1,5,2160,2560,5.5296,146.731918,158.599785
TBF,native,Wavelet W3,1,6,2160,2560,5.5296,154.643437,152.206077
TBF,native,Wavelet W3,2,0,2160,2560,5.5296,147.843066,159.631382
TBF,native,Wavelet W3,2,1,2160,2560,5.5296,153.085728,155.899005
TBF,native,Wavelet W3,2,2,2160,2560,5.5296,153.771119,172.098659
TBF,native,Wavelet W3,2,3,2160,2560,5.5296,157.207654,156.395908
TBF,native,Wavelet W3,2,4,2160,2560,5.5296,149.668506,161.28784
TBF,native,Wavelet W3,2,5,2160,2560,5.5296,151.909005,158.73499
TBF,native,Wavelet W3,2,6,2160,2560,5.5296,153.102763,163.218996
TBF,1024,Variance of Laplacian,0,0,864,1024,0.884736,1.706392,10.796284
TBF,1024,Variance of Laplacian,0,1,864,1024,0.884736,1.863952,14.028524
TBF,1024,Variance of Laplacian,0,2,864,1024,0.884736,1.661042,10.251896
TBF,1024,Variance of Laplacian,0,3,864,1024,0.884736,1.883183,10.008406
TBF,1024,Variance of Laplacian,0,4,864,1024,0.884736,1.649568,9.318787
TBF,1024,Variance of Laplacian,0,5,864,1024,0.884736,1.813277,9.7539
TBF,1024,Variance of Laplacian,0,6,864,1024,0.884736,1.940877,9.698974
TBF,1024,Variance of Laplacian,1,0,864,1024,0.884736,2.075802,9.686649
TBF,1024,Variance of Laplacian,1,1,864,1024,0.884736,1.914109,9.459975
TBF,1024,Variance of Laplacian,1,2,864,1024,0.884736,1.80007,10.351403
TBF,1024,Variance of Laplacian,1,3,864,1024,0.884736,1.699365,9.88456
TBF,1024,Variance of Laplacian,1,4,864,1024,0.884736,1.967554,9.878472
TBF,1024,Variance of Laplacian,1,5,864,1024,0.884736,1.701805,9.945378
TBF,1024,Variance of Laplacian,1,6,864,1024,0.884736,1.806624,9.702354
TBF,1024,Variance of Laplacian,2,0,864,1024,0.884736,1.636173,9.410508
TBF,1024,Variance of Laplacian,2,1,864,1024,0.884736,1.873788,10.201163
TBF,1024,Variance of Laplacian,2,2,864,1024,0.884736,1.758473,10.209537
TBF,1024,Variance of Laplacian,2,3,864,1024,0.884736,1.874215,9.742662
TBF,1024,Variance of Laplacian,2,4,864,1024,0.884736,1.756511,9.653232
TBF,1024,Variance of Laplacian,2,5,864,1024,0.884736,1.738037,9.380625
TBF,1024,Variance of Laplacian,2,6,864,1024,0.884736,1.689654,9.161982
TBI,512,Variance of Gradient,0,0,384,512,0.196608,0.568928,14.521021
TBI,512,Variance of Gradient,0,1,384,512,0.196608,0.709294,17.21545
TBI,512,Variance of Gradient,0,2,384,512,0.196608,0.666636,17.847387
TBI,512,Variance of Gradient,0,3,384,512,0.196608,0.713074,17.611489
TBI,512,Variance of Gradient,0,4,384,512,0.196608,0.670385,17.790155
TBI,512,Variance of Gradient,0,5,384,512,0.196608,0.663592,18.020369
TBI,512,Variance of Gradient,0,6,384,512,0.196608,0.635906,17.507757
TBI,512,Variance of Gradient,1,0,384,512,0.196608,0.658782,17.293135
TBI,512,Variance of Gradient,1,1,384,512,0.196608,0.609929,17.052799
TBI,512,Variance of Gradient,1,2,384,512,0.196608,0.764591,17.526942
TBI,512,Variance of Gradient,1,3,384,512,0.196608,0.625547,18.018086
