domain,stack_index,source_folder,condition,geometry,direction,scale_factor,interpolation,operator,family,reference_tier,reference_index,slice_count,peak_index,absolute_peak_error_slices,exact_match,within_one_slice,false_maxima_count,noise_level,fwhm_slices
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.003322795835107674,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.003322795835107674,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.003322795835107674,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.0033227950027001104,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.0033227950027001104,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.006603681054387344,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,3,15,14,11,0,0,0.0,0.0006069114231656765,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.004471805850339329,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.004471805850339329,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,4.0,0.07665423411018775,5.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.029416540664638724,11.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,3.0,0.07539003795040902,10.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,3.0,0.13746889690148956,5.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.011971667821427286,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.003381420808845904,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.002801385600728876,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.00428166406930778,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.029416540664638724,11.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.04557681577156754,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_0.5x_area,aspect_preserved,downsample,0.5,area,Image Power,statistical,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,4.0,0.06882883449005298,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.00575567482260604,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.007056827763650135,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.036287334257557494,4.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.035525356163716354,4.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,0.0,0.013590229464634796,10.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.00575567482260604,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,3,15,13,10,0,0,0.0,0.010964464915987767,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.003062846064828271,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.007312350759012973,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.005658064096086334,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.010067972735324535,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.009083211914326554,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.004145437848627839,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.004145437848627839,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.004145437848627839,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.004145438086928033,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.004145438086928033,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.007038107052953526,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,3,15,14,11,0,0,0.0,0.0006034994995927528,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.00575567482260604,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.00575567482260604,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,4.0,0.07665423463468607,5.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.02813731738914354,10.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,2.0,0.03214725489250397,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,2.0,0.06316896451891613,5.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.03628736674280498,4.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.011116924281497522,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.005021211737928787,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.005742877117081267,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.02813731738914354,10.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.043395974203462674,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_1x_area,aspect_preserved,base,1.0,area,Image Power,statistical,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,4.0,0.06837929984035612,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.009476360548353512,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.010803192170538704,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.012166817941731837,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.009812011494243563,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,0.0,0.013590152376748774,10.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.009476360548353512,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,3,15,13,10,0,0,0.0,0.010964464915987767,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.003062846064826273,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.012475498102810885,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.0068623397763700415,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.01989435110767459,4.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.009885343028837694,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,0.0,0.0,15.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,0.0,0.0,15.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,0.0,0.0,15.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,0.0,0.0,15.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,0.0,0.0,15.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.006961866976269244,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,3,15,14,11,0,0,0.0,0.0006034441314776448,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.009476360548353512,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.009476360548353512,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,4.0,0.07665423463468607,5.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.02813731738914352,10.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,2.0,0.03214725489250397,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,2.0,0.06316896451891613,5.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.012166828888289034,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.003963148961205623,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.005021209401032476,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.009483667345501818,6.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.02813731738914352,10.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,3.0,0.04339597420346265,8.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_nearest,aspect_preserved,upsample,2.0,nearest,Image Power,statistical,REF-B_fixed_ten_diagnostic,3,15,0,3,0,0,4.0,0.06837929984035608,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_bilinear,aspect_preserved,upsample,2.0,bilinear,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.0068199653894070586,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_bilinear,aspect_preserved,upsample,2.0,bilinear,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.007244642132293876,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_bilinear,aspect_preserved,upsample,2.0,bilinear,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.032350990972040375,4.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_bilinear,aspect_preserved,upsample,2.0,bilinear,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.03172998072951805,4.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_bilinear,aspect_preserved,upsample,2.0,bilinear,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,3,15,6,3,0,0,0.0,0.014539468370719582,10.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_bilinear,aspect_preserved,upsample,2.0,bilinear,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,3,15,3,0,1,1,0.0,0.0068199653894070586,7.0
PBS,38,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos356_Cam01_RGB_MB,aspect_2x_bilinear,aspect_preserved,upsample,2.0,bilinear,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,3,15,13,10,0,0,0.0,0.012107880950994684,8.0
